Zone Code,Zone Name,people,households,rent,%rent,qual,%noqual
00CSGA,West Bromwich Central,10494,69,4337,41.32837812,226,2.153611588
43UMGK,West Byfleet,5054,167,2111,41.76889592,44,0.870597546
12UBGE,West Chesterton,8021,182,3640,45.3808752,596,7.430494951
00CJFZ,West City,6334,13,3475,54.86264604,475,7.499210609
36UBGW,West Craven,1763,27,740,41.97390811,7,0.397050482
18UGHR,West Dart,1867,50,778,41.67113016,15,0.803427959
29UMHC,West Downs,2514,42,990,39.37947494,23,0.914876691
00ASHB,West Drayton,11589,69,4707,40.61610148,158,1.363361809
00EENU,West Dyke,7527,64,2959,39.31181081,68,0.903414375
00BKGW,West End,7463,65,4183,56.04984591,506,6.780115235
43UJGH,West End,4272,89,1636,38.29588015,23,0.538389513
24UDGM,West End North,5035,29,2080,41.31082423,18,0.357497517
24UDGN,West End South,5693,45,2462,43.24609169,29,0.509397506
43UCGB,West Ewell,5648,58,2143,37.94263456,50,0.885269122
00ACGR,West Finchley,14264,198,6046,42.38642737,400,2.804262479
33UDGP,West Flegg,4707,38,1929,40.98151689,28,0.594858721
00APGS,West Green,11884,71,4756,40.02019522,516,4.3419724
45UEGE,West Green,4404,21,2005,45.52679382,34,0.772025431
33UBJG,West Guiltcross,2124,34,869,40.913371,16,0.753295669
34UCHB,West Haddon and Guilsborough,2099,48,811,38.6374464,13,0.619342544
17UGGZ,West Hallam and Dale Abbey,5117,60,1963,38.36232167,36,0.703537229
00BBGX,West Ham,12637,63,5072,40.13610825,454,3.592624832
00AGGX,West Hampstead,10053,70,5088,50.61175768,427,4.247488312
00AQGU,West Harrow,9690,130,3750,38.6996904,220,2.270381837
00ACGS,West Hendon,14587,167,5746,39.39123877,598,4.099540687
19UCFX,West Highcliffe,5336,31,2515,47.13268366,29,0.543478261
00BJGT,West Hill,14356,135,5889,41.02117581,558,3.886876567
29UDGR,West Hill,5292,49,2123,40.11715797,43,0.812547241
34UFGW,West Hunsbury,7468,97,2929,39.22067488,54,0.723085163
00KFNF,West Leigh,8670,118,3709,42.77970012,73,0.841983852
29UPJK,West Malling and Leybourne,5618,62,2267,40.35243859,32,0.569597722
00FCND,West Marsh,7781,24,3557,45.71391852,34,0.43696183
22UGHF,West Mersea,6925,78,3125,45.12635379,52,0.750902527
40UEHK,West Monkton,3837,54,1572,40.96950743,12,0.312744332
19UDGZ,West Moors,7198,60,3263,45.33203668,41,0.569602667
00CLFT,West Park,7206,37,3093,42.92256453,91,1.262836525
40UCHJ,West Poldens,2461,33,992,40.30881755,15,0.60950833
19UGGA,West Purbeck,1513,22,590,38.99537343,8,0.528750826
00BJGU,West Putney,12688,225,5591,44.06525851,391,3.081651955
40UFGN,West Quantock,1160,11,533,45.94827586,6,0.517241379
00ASHC,West Ruislip,10183,117,4428,43.48423844,105,1.031130315
46UBHP,West Selkley,1584,72,650,41.03535354,9,0.568181818
00KFNG,West Shoebury,10017,114,3893,38.86393132,77,0.768693222
00HNNM,West Southbourne,8583,61,3504,40.8248864,128,1.491320051
21UDGH,West St Leonards,4907,43,1992,40.59506827,28,0.570613409
00BZFS,West Sutton,8677,48,3449,39.74876109,90,1.037224847
00AHHD,West Thornton,16498,137,6283,38.08340405,346,2.097223906
00KGNS,West Thurrock and South Stifford,7795,25,3299,42.32200128,46,0.590121873
00BDGN,West Twickenham,9772,80,4230,43.28694228,151,1.545231273
35UFHR,West Tynedale,1115,10,477,42.78026906,19,1.704035874
00AFHB,West Wickham,14276,225,5584,39.11459793,130,0.910619221
33UEJK,West Winch,4631,65,1911,41.26538545,17,0.367091341
45UDHQ,West Wittering,4543,120,2123,46.73123487,32,0.704380365
00KFNE,Westborough,10196,63,4327,42.43821106,93,0.912122401
43UDGU,Westborough,9080,85,3536,38.94273128,330,3.634361233
00BKGU,Westbourne,10075,48,4442,44.08933002,386,3.831265509
00MLNX,Westbourne,9099,58,4315,47.42279371,175,1.923288273
45UDHR,Westbourne,2140,34,894,41.77570093,22,1.028037383
00HNNN,Westbourne and West Cliff,8628,55,4826,55.93416783,244,2.828001854
00EUNY,Westbrook,6564,49,2295,34.96343693,51,0.776965265
29UNHC,Westbrook,4319,41,1658,38.38851586,40,0.92614031
46UFHF,Westbury Ham,6572,42,2685,40.85514303,22,0.3347535
46UFHG,Westbury Laverton,4924,41,2211,44.90251828,19,0.38586515
00HBPX,Westbury-on-Trym,10348,206,4456,43.06146115,141,1.362582141
00FNPC,Westcotes,8653,43,4054,46.85080319,1216,14.05292962
43UEGX,Westcott,2142,49,884,41.26984127,11,0.513538749
29UGGM,Westcourt,6915,34,2737,39.58062184,47,0.679681851
29UKHM,Westerham and Crockham Hill,4078,66,1785,43.7714566,23,0.564001962
00CJGA,Westerhope,12669,110,5311,41.92122504,118,0.931407372
00HDPY,Westerleigh,3216,28,1320,41.04477612,12,0.373134328
00HXNU,Western,9437,34,4097,43.41422062,39,0.413266928
46UDHR,Western and Mere,4154,90,1865,44.89648532,27,0.649975927
00FNPD,Western Park,9892,117,4254,43.00444804,330,3.336029114
41UBGG,Western Springs,6374,55,2679,42.03012237,41,0.643238155
18UDHE,Westexe,5275,45,2275,43.12796209,29,0.549763033
00FFPD,Westfield,13690,51,5891,43.03140979,107,0.781592403
00HAQA,Westfield,5591,33,2157,38.57986049,45,0.804864962
23UEGG,Westgate,4056,37,2249,55.44871795,62,1.528599606
29UCHB,Westgate,8663,88,3610,41.67147639,816,9.419369733
30UHHL,Westgate,6699,33,3044,45.43961785,52,0.776235259
42UDGG,Westgate,7558,60,3617,47.85657581,68,0.899708918
42UFHR,Westgate,4262,65,1759,41.27170343,24,0.563115908
29UNHD,Westgate-on-Sea,6594,38,2846,43.16044889,87,1.319381256
19UJFZ,Westham East,3496,23,1586,45.36613272,29,0.829519451
19UJGA,Westham North,4980,36,2113,42.42971888,21,0.421686747
19UJGB,Westham West,3458,31,1459,42.19201851,32,0.925390399
24ULGF,Westheath,5884,58,2334,39.66689327,43,0.730795377
00BLFW,Westhoughton,12430,81,4947,39.79887369,102,0.820595334
41UEGZ,Westlands,5747,122,2382,41.44771185,62,1.078823734
13UEGM,Westminster,3465,0,1623,46.83982684,14,0.404040404
00HAQB,Westmoreland,5251,33,2206,42.01104552,462,8.798324129
00CLFS,Westoe,8306,49,3561,42.8726222,215,2.588490248
00HAQC,Weston,5275,76,2323,44.03791469,79,1.497630332
34UFGX,Weston,9074,189,3360,37.02887371,89,0.980824333
00GLNS,Weston and Meir North,12281,62,5161,42.02426512,125,1.017832424
32UFGX,Weston and Moulton,5824,53,2425,41.63804945,24,0.412087912
26UFHE,Weston and Sandon,2020,41,810,40.0990099,16,0.792079208
43UBGU,Weston Green,3703,72,1389,37.51012692,34,0.918174453
39UDGE,Weston Rhyn,2668,27,1033,38.71814093,40,1.499250375
00HCPQ,Weston-super-Mare Central,5986,21,2983,49.83294353,47,0.785165386
00HCPR,Weston-super-Mare Clarence and Uphill,8988,86,3961,44.06987094,54,0.600801068
00HCPS,Weston-super-Mare East,9570,51,4265,44.56635319,34,0.355276907
00HCPT,Weston-super-Mare Milton and Old Worle,9396,98,4195,44.64665815,66,0.702426564
00HCPU,Weston-super-Mare North Worle,9933,102,3917,39.4342092,54,0.543642404
00HCPW,Weston-super-Mare South,10416,28,4421,42.44431644,90,0.8640553
00HCPX,Weston-super-Mare South Worle,9081,50,3833,42.20900782,51,0.561612157
00HCPY,Weston-super-Mare West,8388,81,4140,49.35622318,55,0.655698617
09UCHJ,Westoning and Tingrith,2150,28,800,37.20930233,13,0.604651163
18UGHS,Westville and Alvington,2029,25,934,46.03252834,16,0.788565796
18UKHC,Westward Ho!,1933,26,927,47.95654423,9,0.465597517
43UKGR,Westway,3616,33,1458,40.32079646,26,0.719026549
00CQFQ,Westwood,14983,100,5958,39.76506708,959,6.400587332
00MBPQ,Westwood,2863,37,1069,37.33845616,12,0.419140761
00EENW,Westworth,4751,73,1816,38.22353189,53,1.11555462
16UDGX,Wetheral,4039,97,1674,41.44590245,25,0.61896509
00DAGH,Wetherby,26473,511,10714,40.47142371,260,0.982132739
42UEHR,Wetheringsett,2283,22,899,39.37801139,14,0.613228208
11UEGR,Wexham and Iver West,3099,37,1246,40.20651823,25,0.806711843
00MDNE,Wexham Lea,9865,66,3397,34.43487076,196,1.986822098
19UJGC,Wey Valley,3424,58,1393,40.68341121,26,0.759345794
43UBGW,Weybridge North,4078,59,1823,44.70328592,35,0.858263855
43UBGX,Weybridge South,3838,72,1843,48.01980198,47,1.224596144
19UJGD,Weymouth East,3518,34,1758,49.97157476,22,0.625355316
19UJGE,Weymouth West,5216,57,2071,39.7047546,30,0.575153374
00MGNY,Whaddon,8598,78,3380,39.31146778,57,0.662944871
00ABGP,Whalebone,9604,38,3880,40.3998334,116,1.207830071
17UHHF,Whaley Bridge,6228,100,2639,42.3731535,51,0.818882466
30ULGZ,Whalley,2892,51,1179,40.76763485,25,0.864453665
00BNGH,Whalley Range,12109,119,5016,41.42373441,563,4.649434305
32UFGY,Whaplode,2508,23,1017,40.55023923,12,0.4784689
16UBHT,Wharrels,1545,30,622,40.25889968,18,1.165048544
20UJGN,Wheatbottom and Helmington Row,2937,13,1370,46.64623766,18,0.612870276
26UGGS,Wheathampstead,6058,108,2430,40.11224827,51,0.841862001
00CEFX,Wheatley,10838,69,4791,44.20557298,89,0.82118472
22ULGT,Wheatley,3885,34,1619,41.67310167,25,0.643500644
38UDHP,Wheatley,5277,95,2239,42.42941065,61,1.155959826
41UFJK,"Wheaton Aston, Bishopswood and Lapley",3963,83,1564,39.46505173,47,1.185970225
30UEGU,Wheelton and Withnell,4253,59,1738,40.86527157,31,0.728897249
00FFPE,Wheldrake,3899,96,1543,39.57424981,29,0.743780457
00BWFY,Whelley,10207,33,4527,44.35191535,70,0.68580386
00CHFU,Whickham North,9976,84,4352,43.62469928,85,0.852044908
00CHFW,Whickham South,10312,160,4339,42.07719162,126,1.221877424
18UBHU,Whimple,2161,42,865,40.02776492,18,0.832947709
16UGJX,Whinfell,2108,48,807,38.28273245,18,0.853889943
00DAGJ,Whinmoor,17249,96,7104,41.18499623,169,0.979766943
18UCGN,Whipton & Barton,7889,43,3379,42.8317911,48,0.608442135
00FPNJ,Whissendine,1189,37,471,39.61312027,8,0.672834315
00BXFW,Whiston North,6912,22,2745,39.71354167,76,1.099537037
00BXFX,Whiston South,8096,36,3266,40.34090909,86,1.062252964
00CLFU,Whitburn and Marsden,6664,45,2969,44.55282113,49,0.735294118
13UEGN,Whitby,6187,52,2338,37.78891224,52,0.840471957
36UGGZ,Whitby West Cliff,4166,63,2027,48.65578493,46,1.104176668
24UBJU,Whitchurch,4814,71,2037,42.31408392,39,0.8101371
39UCGY,Whitchurch North,2714,36,1242,45.76271186,16,0.589535741
00HBPY,Whitchurch Park,11061,37,4510,40.77389025,60,0.542446433
39UCGZ,Whitchurch Rural,1432,21,537,37.5,9,0.62849162
39UCHA,Whitchurch South,2957,20,1236,41.79912073,25,0.845451471
39UCHB,Whitchurch West,3144,20,1328,42.23918575,18,0.572519084
00APGT,White Hart Lane,11985,67,4634,38.66499791,517,4.31372549
36UCHS,White Horse,1928,34,823,42.68672199,15,0.778008299
00BGGN,Whitechapel,12046,42,4341,36.03685871,663,5.50390171
00BXFY,Whitefield,7461,8,3039,40.73180539,86,1.152660501
30UJGR,Whitefield,4203,57,1286,30.59719248,95,2.260290269
30UNHC,Whitefield,3677,68,1508,41.01169432,33,0.897470764
00AZGX,Whitefoot,13364,56,5510,41.23017061,216,1.61628255
00EXNY,Whitehall,4070,34,1640,40.29484029,34,0.835380835
29UGGN,Whitehill,4438,28,1716,38.6660658,37,0.833708878
24UCHU,Whitehill Chase,2374,14,1081,45.53496209,8,0.336983993
24UCHW,Whitehill Deadwater,2873,23,1013,35.25931082,20,0.696136443
24UCHX,Whitehill Hogmoor,3149,17,978,31.05747856,7,0.222292791
24UCHY,Whitehill Pinewood,3209,21,1091,33.99813026,14,0.436272982
24UCHZ,Whitehill Walldown,2345,14,922,39.31769723,14,0.597014925
22ULGU,Whitehouse,3728,38,1667,44.71566524,16,0.429184549
42UDGH,Whitehouse,7467,38,3120,41.78384894,36,0.482121334
00CLFW,Whiteleas,7509,20,3184,42.40245039,56,0.745771741
24UPHK,Whiteley,2195,13,916,41.73120729,9,0.410022779
44UCGJ,Whitestone,7435,117,2823,37.96906523,65,0.874243443
36UCHT,Whitestonecliffe,1845,56,771,41.78861789,15,0.81300813
30UMGC,Whitewell,5552,46,2334,42.0389049,55,0.990634006
17UHHG,Whitfield,2213,9,983,44.41934026,16,0.723000452
29UEHF,Whitfield,4442,56,1766,39.75686628,32,0.720396218
47UBGU,Whitford,5017,67,1916,38.19015348,35,0.697628065
00MCNH,Whitley,10076,40,3824,37.95156808,84,0.833664152
36UHHJ,Whitley,3732,60,1504,40.30010718,29,0.777063237
00CKFW,Whitley Bay,9099,75,3670,40.33410265,140,1.538630619
44UFGR,Whitnash,7798,83,3077,39.4588356,67,0.859194665
35UBGK,Whittingham,974,26,439,45.07186858,6,0.616016427
39UDGF,Whittington,2490,46,1021,41.00401606,17,0.682730924
41UDHG,Whittington,3337,74,1292,38.71741085,21,0.629307761
00EUNZ,Whittle Hall,8468,73,3122,36.86820973,65,0.767595654
30UDHF,Whittlefield with Ightenhill,6243,81,2426,38.85952267,47,0.752843184
12UGJF,Whittlesford,2420,53,995,41.11570248,22,0.909090909
34UGHR,Whittlewood,1977,27,811,41.02175013,14,0.708143652
00BDGP,Whitton,9149,114,3675,40.16832441,164,1.792545633
00EFNE,Whitton,4602,83,1726,37.50543242,57,1.238591917
42UDGJ,Whitton,8148,54,3127,38.37751595,36,0.441826215
42UHGU,Whitton,7483,39,3204,42.81705198,35,0.467726848
17UCGX,Whitwell,3943,25,1710,43.36799391,33,0.836926198
31UHGU,Whitwick,6490,37,2748,42.34206471,35,0.539291217
39UCHC,Whixhall,1429,25,541,37.85864241,6,0.419874038
00CQFR,Whoberley,16537,96,7161,43.30289654,1322,7.994194836
43UKGS,Whyteleafe,3315,34,1505,45.39969834,21,0.633484163
00CXGE,Wibsey,13447,61,5422,40.32126125,115,0.85520934
00AMGU,Wick,11049,57,4706,42.59208978,610,5.520861616
45UCHF,Wick with Toddington,4759,36,2051,43.09728935,27,0.567346081
22UBGE,Wickford Castledon,7555,47,3108,41.13831899,43,0.569159497
22UBGF,Wickford North,11843,68,4932,41.6448535,49,0.413746517
22UBGG,Wickford Park,7965,23,3377,42.39799121,25,0.313873195
24UPHL,Wickham,2621,42,1123,42.84624189,18,0.686760778
22UKGP,Wickham Bishops and Woodham,3376,97,1345,39.84004739,26,0.77014218
42UGJE,Wickham Market,2204,23,954,43.28493648,11,0.499092559
42UFHS,Wickhambrook,1992,42,830,41.66666667,11,0.552208835
33UHJH,Wicklewood,2897,56,936,32.30928547,54,1.863997239
34UEGY,Wicksteed,3424,18,1557,45.47313084,14,0.408878505
00HAQD,Widcombe,5348,84,2285,42.7262528,664,12.41585639
45UBGE,Widewater,5601,28,2738,48.88412783,19,0.339225138
33UEJL,Wiggenhall,1842,18,757,41.09663409,14,0.760043431
00KANM,Wigmore,11681,73,4561,39.04631453,130,1.112918415
31UJFS,Wigston All Saints,6270,48,2612,41.65869219,63,1.004784689
31UJFT,Wigston Fields,6647,47,2698,40.58973973,69,1.038062284
31UJFU,Wigston Meadowcourt,6417,54,2630,40.9848839,47,0.732429484
31UJFW,Wigston St Wolstan's,6311,64,2551,40.42148629,50,0.792267469
16UBHU,Wigton,5360,46,2283,42.59328358,33,0.615671642
00MANN,Wildridings and Central,4535,36,2125,46.85777288,26,0.573318633
13UDHD,Willaston,2277,30,964,42.33640755,24,1.054018445
13UEGP,Willaston & Thornton,3913,84,1609,41.11934577,77,1.967799642
00CUFU,Willenhall North,12536,70,4820,38.44926611,96,0.765794512
00CUFW,Willenhall South,13795,52,5611,40.6741573,129,0.935121421
00FBPE,Willerby and Kirk Ella,13679,265,5588,40.8509394,143,1.045398055
44UFGS,Willes,8601,100,3692,42.92524125,692,8.045576096
00AEHF,Willesden Green,12714,80,5184,40.77394998,605,4.7585339
00BHGR,William Morris,10975,48,4586,41.78587699,288,2.624145786
21UHHZ,Willingdon,7184,73,3446,47.96770601,31,0.431514477
12UGJG,Willingham and Over,6179,88,2419,39.14872957,48,0.776824729
17UKGM,Willington and Findern,4294,50,1759,40.964136,33,0.768514206
20UJGP,Willington Central,5383,27,2311,42.93145086,44,0.817388074
20UJGQ,Willington West End,1244,16,547,43.97106109,13,1.045016077
40UFGP,Williton,2574,28,1102,42.81274281,16,0.621600622
32UCJZ,Willoughby with Sloothby,1989,21,823,41.37757667,25,1.256913022
29UDGS,Wilmington,3827,37,1544,40.34491769,25,0.653253201
41UKFW,Wilnecote,8121,67,3079,37.91404999,46,0.566432705
30ULHA,Wilpshire,2569,44,992,38.61424679,42,1.634877384
09UDHF,Wilshamstead,4386,30,1757,40.05927953,32,0.729594163
17UGHA,Wilsthorpe,6888,35,2759,40.05516841,51,0.740418118
46UDHS,Wilton,4426,92,1845,41.6854948,21,0.474469047
22UQHM,Wimbish and Debden,2303,57,716,31.08988276,17,0.738167607
00BAGS,Wimbledon Park,10079,159,3931,39.00188511,223,2.212521083
12UDHF,Wimblington,1656,15,681,41.12318841,19,1.147342995
19UDHA,Wimborne Minster,6613,75,3269,49.43293513,30,0.453651898
33UEJM,Wimbotsham with Fincham,2287,46,1007,44.03148229,9,0.39352864
40UDKZ,Wincanton,4639,69,2040,43.97499461,21,0.452683768
23UGHC,Winchcombe,6150,88,2730,44.3902439,43,0.699186992
29UCHC,Wincheap,7988,77,3323,41.59989985,507,6.347020531
00AKHH,Winchmore Hill,12225,164,4976,40.70347648,323,2.642126789
16UGJY,Windermere Applethwaite,2136,28,946,44.28838951,32,1.498127341
16UGJZ,Windermere Bowness North,2040,32,926,45.39215686,11,0.539215686
16UGKA,Windermere Bowness South,1774,21,794,44.75760992,19,1.07102593
16UGKB,Windermere Town,2295,20,963,41.96078431,10,0.435729847
00BZFT,Windle,8621,116,3606,41.82809419,101,1.171557824
43UJGJ,Windlesham,4376,123,1725,39.41956124,36,0.822669104
00ETNU,Windmill Hill,2435,3,915,37.57700205,23,0.944558522
00HBPZ,Windmill Hill,11273,53,5151,45.69324936,195,1.72979686
40UDLA,Windwhistle,2225,42,931,41.84269663,6,0.269662921
00HCPZ,Winford,2826,48,1114,39.41967445,23,0.813871196
19UGGB,Winfrith,1616,37,686,42.45049505,20,1.237623762
11UBJC,Wing,2897,66,1146,39.55816362,29,1.001035554
20UFGZ,Wingate,6079,19,2493,41.01003455,39,0.641552887
17UJHE,Wingerworth,5710,92,2386,41.78633975,57,0.998248687
17UBHB,Wingfield,2206,36,951,43.10970082,14,0.63463282
11UBJD,Wingrave,2690,52,1026,38.14126394,24,0.892193309
00CJGB,Wingrove,10569,89,3885,36.75844451,873,8.260005677
00MANP,Winkfield and Cranbourne,4082,77,1713,41.96472317,23,0.56344929
24UBJW,Winklebury,7089,41,2794,39.41317534,38,0.536041755
18UKHD,Winkleigh,1847,26,829,44.88359502,11,0.595560368
00CHFX,Winlaton,7545,26,3316,43.94963552,62,0.821736249
00MFPB,Winnersh,7939,155,2952,37.18352437,83,1.045471722
13UHHN,Winsford Dene,4300,24,1753,40.76744186,14,0.325581395
13UHHP,Winsford Gravel,4103,24,1570,38.26468438,26,0.633682671
13UHHQ,Winsford Over,5495,36,2040,37.12465878,43,0.782529572
13UHHR,Winsford Swanlow,4630,57,1775,38.33693305,45,0.971922246
13UHHS,Winsford Verdin,6483,39,2593,39.99691501,42,0.647848218
13UHHT,Winsford Wharton,4672,14,1772,37.92808219,24,0.51369863
41UCGY,Winshill,8115,66,3275,40.35736291,61,0.751694393
11UBJE,Winslow,5868,131,2380,40.55896387,39,0.664621677
00BWFZ,Winstanley,15851,124,6168,38.91237146,128,0.80752003
31UBGR,Winstanley,5571,24,2351,42.2006821,46,0.825704541
17UFHC,Winster and South Darley,1787,39,752,42.08170118,14,0.783435926
19UHJA,Winterborne St Martin,2026,37,858,42.34945706,13,0.64165844
00HDPZ,Winterbourne,9181,137,3676,40.03921141,257,2.79925934
46UDHT,Winterslow,3615,84,1433,39.64038728,27,0.746887967
32UCKA,Winthorpe,4887,35,2149,43.97380806,83,1.698383466
37UGHK,Winthorpe,2050,26,862,42.04878049,8,0.390243902
00BRFU,Winton,12752,35,5418,42.48745295,99,0.776348808
24UNHA,Winton,7488,91,3182,42.49465812,33,0.440705128
00HNNP,Winton East,9533,74,3705,38.86499528,901,9.451379419
47UDFZ,Winyates,8639,60,3407,39.43743489,62,0.717675657
17UFHD,Wirksworth,5688,65,2408,42.3347398,41,0.720815752
45UDHS,Wisborough Green,2272,60,943,41.50528169,20,0.88028169
00MLNY,Wish,8377,99,3899,46.54410887,101,1.205682225
21UDGJ,Wishing Tree,4955,31,2230,45.00504541,27,0.544904137
33UBJH,Wissey,2370,24,1043,44.00843882,13,0.548523207
33UEJN,Wissey,2127,16,867,40.76163611,4,0.188058298
39UFHD,Wistanstow with Hopesay,1259,23,530,42.0969023,12,0.953137411
13UDHE,Wistaston Green,6510,40,2620,40.24577573,46,0.706605223
30ULHB,Wiswell and Pendleton,1289,21,557,43.21179209,6,0.465477114
32UBGL,Witham,3821,21,1744,45.64250196,25,0.654278985
22UCHN,Witham Chipping Hill and Central,4412,53,2072,46.96282865,33,0.747960109
22UCHP,Witham North,5018,13,1995,39.75687525,22,0.438421682
22UCHQ,Witham South,6154,50,2615,42.49268768,40,0.64998375
32UGHY,Witham Valley,2142,47,858,40.05602241,22,1.027077498
22UCHR,Witham West,6886,45,2746,39.87801336,35,0.508277665
00MLNZ,Withdean,13387,176,6139,45.85792186,270,2.01688205
18UEHK,Witheridge,2040,22,853,41.81372549,11,0.539215686
32UCKB,Withern with Stain,1979,21,774,39.11066195,4,0.202122284
42UFHT,Withersfield,2663,34,795,29.85354863,35,1.314307172
00BNGJ,Withington,14141,125,5626,39.78502228,2885,20.40166891
43ULHL,Witley and Hambledon,4088,102,1490,36.4481409,80,1.956947162
42UGJF,Witnesham,1951,47,808,41.41465915,12,0.615069195
38UFHJ,Witney Central,3870,29,1519,39.25064599,26,0.671834625
38UFHK,Witney East,4488,69,1814,40.41889483,44,0.980392157
38UFHL,Witney North,4164,65,1595,38.30451489,36,0.864553314
38UFHM,Witney South,5965,53,2494,41.81056161,41,0.687342833
38UFHN,Witney West,4278,48,1681,39.29406265,26,0.607760636
40UEHL,Wiveliscombe and West Deane,3614,78,1542,42.66740454,33,0.913115661
22UGHG,Wivenhoe Cross,4146,23,1018,24.55378678,1612,38.88084901
22UGHH,Wivenhoe Quay,4989,66,2137,42.83423532,220,4.409701343
37UJHK,Wiverton,3597,56,1537,42.73005282,37,1.028634974
09UCHK,Woburn,2548,50,1141,44.78021978,22,0.863422292
00MFPC,Wokingham Without,8097,179,3003,37.0878103,62,0.765715697
32UHHD,Wold View,2330,30,910,39.05579399,18,0.772532189
43UKGT,Woldingham,2326,78,732,31.47033534,72,3.09544282
00FCNE,Wolds,6717,115,2628,39.1246092,29,0.43174036
36UFHB,Wolds,1598,23,611,38.23529412,11,0.688360451
37UJHL,Wolds,1988,44,800,40.24144869,20,1.006036217
00FBPF,Wolds Weighton,14047,218,5484,39.04036449,114,0.811561187
34UHGH,Wollaston,3547,46,1498,42.23287285,27,0.761206654
00CRFZ,Wollaston and Stourbridge West,11901,92,5260,44.19796656,99,0.831862869
00FYNZ,Wollaton East and Lenton Abbey,9031,41,2283,25.27959251,3780,41.85582992
00FYPA,Wollaton West,14218,249,6014,42.29849487,304,2.138134759
20UJGR,Wolsingham and Witton-le-Wear,2968,70,1312,44.20485175,24,0.808625337
41UEHA,Wolstanton,5446,38,2442,44.84024972,44,0.807932427
38UCGT,Wolvercote,5642,122,2541,45.03722084,152,2.694080113
47UGGL,Wolverley,2096,27,921,43.94083969,13,0.620229008
00MGNZ,Wolverton,11038,89,4444,40.26091683,79,0.715709368
44UDGU,Wolvey,2262,42,774,34.21750663,17,0.751547303
00EFNF,Wolviston,3611,33,1375,38.07809471,42,1.163112711
